6F,72,92,8F,A5,60,56,85,B1,B2,9D,81,50,5E,93,7E
9A,72,85,7C,6D,88,6A,6B,8B,78,91,7A,63,58,72,83
8B,94,81,7E,6E,7E,73,85,8E,84,78,79,5C,A2,72,7A
8D,75,8C,60,80,5E,7C,83,7C,88,6D,98,7E,88,85,8A
7C,73,84,70,69,7C,7D,74,62,7A,62,77,8A,7D,8B,84
80,8C,79,80,97,84,7B,85,84,7E,7B,7D,6F,87,85,7E
6F,65,77,7F,8C,78,81,84,85,7F,83,74,8D,7B,83,7D
7F,91,8D,86,86,7A,78,8D,7D,91,65,88,6D,7F,6E,76
74,87,93,67,85,8A,9F,83,67,5E,88,86,83,84,7C,93
79,87,68,9C,84,70,7E,7E,97,85,76,8B,81,8C,70,7A
85,83,86,61,7E,84,8D,81,86,A2,80,87,7F,6A,87,87
83,8D,8C,78,8B,81,76,7F,72,7D,7D,84,7F,67,89,74
67,7A,76,87,79,87,68,85,5C,70,78,7A,7B,8D,70,77
89,69,8F,80,88,8C,96,8F,78,7F,75,77,7B,77,79,67
99,7F,82,7D,8C,8D,91,89,AB,8F,7D,A3,6D,8C,6F,81
82,88,7D,82,84,81,A3,70,86,81,84,8C,7D,63,70,96
83,56,7F,6F,79,88,74,6C,7A,7F,79,7F,6F,8E,8A,83
61,A4,82,7D,77,7B,7D,76,7F,7C,8B,72,77,77,70,89
82,87,6A,91,82,57,8A,79,84,95,71,74,93,88,7C,8C
74,7D,7D,90,78,94,8D,83,88,78,6E,7F,86,8C,7D,7F
81,8E,93,88,92,80,7B,82,7E,77,9C,7A,8B,7B,6C,78
7D,7C,92,8D,78,8A,86,7A,89,85,88,8A,88,7A,85,82
91,89,83,80,72,7A,81,7B,7A,7B,99,85,82,85,84,89
9E,80,86,7F,9D,86,7C,8A,62,7E,97,8B,7B,99,85,6F
82,73,73,84,94,86,77,78,93,7A,87,71,8B,6D,64,5D
7E,60,82,91,70,85,93,99,6F,80,77,7D,8F,90,86,67
7B,84,8C,67,78,61,7E,8B,74,8A,8E,83,95,87,78,7E
79,79,6E,77,8D,70,6F,73,7C,7B,A0,81,8D,84,7B,8A
7F,79,62,96,67,78,9E,8D,62,76,74,59,81,8E,7B,80
79,89,85,86,97,70,93,73,77,81,7E,70,7D,92,6E,67
92,80,6F,89,7C,7E,74,98,90,6F,96,8E,6C,75,83,91
74,8E,6B,86,80,9C,7F,80,8A,77,8D,89,78,7C,70,80
8D,96,86,79,8C,8A,6B,A8,67,82,8B,7E,76,8D,68,8A
6C,78,8A,6D,7C,8D,87,82,86,85,6D,79,5C,6A,87,85
87,83,7E,79,6E,7B,71,79,7A,96,6D,81,70,7F,6E,94
7D,7A,89,70,82,6E,7A,80,90,83,90,7C,8C,78,92,7A
8A,7A,87,71,9B,82,7E,82,8B,7E,7E,72,82,80,6E,7E
6D,74,95,90,7D,7D,7D,7D,52,7B,66,75,98,88,9F,84
8B,6E,70,8E,8A,A1,8E,8C,76,7C,87,63,63,87,71,71
83,7A,78,86,85,6E,7A,83,8F,68,8A,84,85,7E,83,7B
82,7D,9B,6B,7A,7E,75,83,92,7F,77,65,91,8C,84,8E
6F,76,7D,77,86,7B,9C,8F,84,82,98,8C,8C,70,7C,75
89,7A,73,7A,8A,88,93,81,78,86,7D,77,82,79,5A,6B
84,74,90,7E,7B,93,85,9F,84,79,9D,64,7B,66,7C,6A
7D,77,62,69,7F,76,AC,90,74,93,59,86,76,79,78,96
94,8E,88,8F,98,79,88,84,58,88,8C,70,79,8E,68,8F
8D,95,8D,9A,67,7E,84,78,80,84,7F,7F,86,72,6C,92
8E,81,78,6F,88,93,7B,7D,76,7B,86,76,85,7B,66,90
71,7F,7C,87,72,7B,7D,73,78,80,72,91,63,8F,77,70
8C,6E,85,82,94,72,80,64,72,8A,83,8E,8B,73,80,83
62,85,87,93,7D,93,88,69,7B,7F,78,94,76,93,61,69
68,65,68,79,4D,8A,65,9B,7E,70,74,9A,A8,80,7C,80
7E,95,8E,65,72,82,83,90,7A,82,7E,73,9E,7C,8E,79
6F,7C,74,8D,AE,93,8C,7F,50,74,76,6F,7E,84,6B,7E
79,85,76,72,6E,77,65,96,88,87,80,93,5F,85,8B,80
6C,6F,85,80,95,86,84,8E,7C,73,7C,82,84,7B,6E,72
78,77,7B,76,85,7C,80,84,A1,88,70,88,6F,87,90,77
68,76,7A,6E,85,83,8D,75,86,87,87,77,68,78,85,7F
84,84,76,7B,81,8F,82,84,80,80,82,7D,99,6E,80,8A
89,7B,8B,8E,85,7E,98,7A,74,7D,83,9C,86,6E,8B,68
A4,9A,7D,7D,91,7B,71,7A,8B,89,7F,8C,5E,7D,7C,76
80,76,88,8D,73,88,88,8C,8C,75,70,80,7D,8E,A4,6E
8C,80,84,6B,72,65,79,8D,75,99,66,87,83,6D,6E,93
A9,6A,9A,7B,6F,99,80,6A,82,84,7F,87,67,74,86,5B
70,6F,82,73,8E,66,8C,70,7E,7B,7D,71,81,9C,76,56
86,67,7E,6C,85,65,69,7C,67,78,7D,AC,96,52,66,7F
7D,63,88,65,8B,8B,88,67,6F,8E,85,83,90,85,5F,60
60,86,96,7E,75,57,80,76,6B,82,79,79,5C,68,4C,82
70,63,7B,74,70,66,6E,64,69,6D,83,6B,7C,71,36,5B
72,78,71,75,58,6D,70,67,7B,76,5C,6D,54,7C,7F,8B
78,7E,7E,82,7B,6A,7A,80,63,60,4F,5C,7F,66,69,51
69,7D,76,73,58,85,63,83,69,7A,5D,79,70,80,78,91
5C,89,53,83,83,90,71,85,52,71,6B,82,42,90,7F,7D
62,63,50,86,5D,81,7E,79,65,74,29,78,7C,80,56,7C
88,8B,8A,72,6B,80,3F,9B,50,6A,90,7D,64,8D,6A,7C
6F,7F,41,84,52,89,84,79,55,7A,57,8D,86,83,66,70
73,83,82,8F,53,85,7A,87,68,99,7B,8A,70,9A,6E,8B
69,7D,66,88,6A,9C,4D,9E,82,7C,72,77,51,85,5A,89
63,83,6F,88,68,9B,5D,8F,63,8B,4D,BA,89,97,6A,A4
6E,7D,8A,6E,46,A1,7E,AA,8D,88,74,78,55,AD,5E,9D
85,A7,5C,96,8C,71,74,97,66,9F,88,74,58,B0,68,83
77,98,80,9B,82,A0,8A,AF,73,7D,77,B1,40,90,66,BD
98,70,60,7A,88,84,6F,B2,6C,A0,81,66,7E,A0,84,AA
77,92,6C,7E,7F,B7,63,9A,85,A7,82,88,73,A0,7B,A9
80,AE,77,92,77,8B,9E,A4,79,7C,7A,8C,6D,A4,8C,8E
87,98,7F,96,88,A1,7E,AF,88,94,8D,8E,9A,99,94,A9
92,9A,86,93,8B,B3,A9,AE,80,8D,96,99,9D,8F,86,A5
8E,81,82,8B,7E,6F,7E,87,79,9F,7C,6B,9E,96,7F,90
90,A8,9B,82,95,99,A1,A1,7A,6E,76,8D,97,7F,8E,9E
78,95,79,97,9F,9C,92,87,82,8A,85,75,AF,80,C4,7B
92,7A,A6,9D,A3,7A,A6,86,8B,90,95,7F,A2,78,6F,6F
A2,93,97,7D,93,8D,AD,8C,74,77,89,7E,9A,85,A8,5F
A7,5E,87,83,98,80,AC,86,75,78,BF,71,A3,9A,5C,85
AD,6C,BB,73,8D,7D,64,90,A1,84,A4,5A,98,5A,8B,8E
94,5A,A7,5A,7E,67,82,84,A0,5A,84,5A,C0,67,AD,65
83,80,8D,73,93,9C,A9,8C,76,7F,79,78,6A,9C,7E,72
81,67,83,7B,72,96,8B,93,85,93,67,8B,7A,77,77,95
83,80,7D,80,8D,6F,8C,85,95,7F,8D,83,76,84,6F,80
7F,82,77,7A,86,79,7A,8A,82,92,84,7F,63,94,7C,8B
76,83,83,71,68,77,6A,7F,79,7E,85,7B,73,6B,98,87
99,99,79,83,6D,7C,6D,75,77,95,58,A1,84,87,76,92
97,7A,83,70,67,7A,87,99,9D,88,8F,90,75,7C,80,59
89,71,92,87,7E,95,6E,78,82,82,8D,7C,75,91,76,80
78,71,7C,95,6C,8A,8D,79,84,71,64,65,7C,7F,8E,86
7A,73,7A,96,A4,82,82,74,84,8D,9F,75,6B,7D,5E,76
7A,78,82,78,77,84,84,64,6A,69,97,79,9C,65,88,95
B7,7F,76,87,8A,A4,75,90,58,94,69,90,75,85,81,85
77,69,7B,72,88,76,A4,72,AB,91,89,96,7E,90,7D,8A
88,88,71,A1,74,73,71,85,65,77,8F,6A,77,76,95,70
93,80,A3,7C,A3,A7,79,8B,76,B3,68,98,66,8C,6E,87
6A,7A,74,69,6E,69,AB,69,82,68,82,9B,B7,7E,7D,93
7A,93,73,AD,8B,A5,73,77,65,63,5F,74,73,78,69,51
82,54,77,77,6E,76,AA,88,86,9A,94,90,82,84,86,9B
92,99,4D,75,63,6F,76,56,6E,7E,8C,69,8F,6B,95,87
93,9E,8B,A1,8D,91,75,A1,79,89,71,8E,51,91,6B,85
73,61,80,79,84,90,8B,70,8C,54,72,82,92,76,8F,7C
8A,90,64,8B,4B,78,75,60,4B,7D,75,6B,75,60,8A,58
8E,6C,9D,7E,A8,8F,80,8D,9B,B6,7A,98,8C,94,6D,86
85,84,6E,80,72,61,88,71,77,6D,A0,87,A4,74,91,71
88,9A,71,8B,73,7B,95,9F,7F,84,7D,7D,62,4A,83,70
87,7D,77,7B,89,7A,92,7E,8A,89,80,79,87,9A,70,99
5E,88,68,8D,64,72,4F,57,72,72,7A,71,7F,75,B1,5E
89,8E,88,7D,A2,88,7A,8A,7E,77,64,82,90,97,8A,73
6C,6C,7C,79,7C,4E,96,6F,95,83,92,70,A9,8C,9F,B3
67,80,73,AD,7F,77,44,8E,4B,8D,73,60,65,5F,6A,4D
68,7A,90,74,9C,8E,87,76,77,7B,91,8E,90,71,64,78
53,94,61,77,7F,77,56,7F,83,62,97,6F,92,6E,9C,6F
94,83,86,86,80,93,78,A5,67,8E,63,81,63,88,6E,70
6B,63,7A,65,90,6A,A5,83,7F,79,98,94,96,99,77,9B
87,A6,79,9A,74,92,6C,74,60,93,63,71,8E,79,92,71
85,54,92,87,95,83,78,91,98,9A,72,A0,60,97,81,7F
6D,78,71,76,8D,7A,6F,77,6B,8A,99,80,91,6C,A3,9A
80,75,70,7D,6A,A3,78,7C,80,9B,62,9D,76,77,76,57
8C,50,8E,6D,87,7D,87,74,85,70,85,8D,86,9B,85,8B
84,72,93,7A,84,7C,80,75,84,69,8F,62,83,81,86,7F
7B,84,79,7B,92,72,87,7C,88,8C,6B,80,89,8F,92,86
86,7A,92,83,86,7F,6D,7B,7B,6A,9E,92,6D,68,79,89
7F,89,8B,72,92,80,6F,68,79,86,84,93,90,91,8A,83
78,99,78,7C,82,5F,80,7B,70,67,94,9B,7A,A3,6B,7D
93,8D,74,6A,88,89,6D,83,6E,77,7B,72,85,70,80,8F
71,84,83,69,71,72,7A,76,68,7D,7E,89,79,6F,7F,79
70,78,62,73,91,79,8D,90,6A,70,61,94,79,86,80,7E
7B,A2,74,7E,85,9A,7D,92,89,82,78,79,80,92,7D,85
72,93,71,92,71,79,7F,7F,70,87,82,9C,8F,8C,87,86
77,82,80,80,80,8C,98,7F,83,8E,83,7B,7E,6D,96,96
79,74,66,75,80,80,78,7D,7C,75,6E,75,86,69,7C,68
98,7C,77,7B,8F,96,8E,8F,80,6E,85,75,87,83,75,74
90,7A,A3,7E,6E,8A,76,72,6F,7B,89,70,79,6C,7E,73
7E,72,81,8B,7A,76,88,84,88,76,90,79,72,7B,71,92
6C,AE,63,7A,78,67,81,96,86,7A,78,79,A4,8D,90,69
93,7B,77,77,76,7F,8C,97,8E,7C,80,7C,77,8C,8D,69
81,7E,8C,87,8E,78,76,91,76,99,8A,7D,7A,71,94,89
93,68,81,82,8D,9C,7F,92,8C,92,8F,70,80,7E,83,83
89,70,67,71,79,84,94,8E,78,6F,83,74,89,92,82,7C
73,81,7F,84,7C,72,78,75,8C,97,6B,98,78,78,74,7F
81,89,88,97,6D,68,77,6C,8F,95,95,89,76,80,88,78
79,78,8E,64,83,6D,6F,83,7D,7C,77,7E,76,92,80,87
6B,7E,66,7B,83,96,74,84,9F,79,7D,74,93,88,9B,A2
74,76,8C,8F,7C,77,8E,7D,81,87,8A,7D,7C,79,68,7F
96,86,8C,71,7D,7F,8D,92,8A,71,7D,86,7F,88,80,64
6D,8C,62,8C,7C,83,74,86,8A,86,77,78,7D,93,9A,9D
6B,86,9E,85,82,7C,6D,80,8A,86,72,85,77,8A,7B,85
86,7B,97,5F,81,6D,89,85,86,85,7B,80,94,7E,7E,87
6C,7D,7D,86,84,7B,7C,6C,7F,72,78,68,9C,8A,88,8A
94,88,9C,76,91,77,97,82,7B,70,94,7F,7F,72,7D,81
7E,59,67,7C,61,8D,7E,6C,7E,94,63,95,75,89,8C,85
7B,7E,75,83,8A,80,89,82,78,82,7E,8F,86,82,86,66
83,83,84,74,8C,7E,7A,80,84,68,91,70,7F,8A,79,74
85,8D,83,95,79,73,6B,6E,97,82,75,76,61,6E,89,8F
85,78,82,86,80,84,8C,79,6D,7D,8E,97,7F,6A,5D,77
93,80,9C,8F,7F,89,76,86,7F,89,84,57,7E,78,7C,7C
6F,7F,6F,87,93,7B,6D,7F,67,9E,83,6F,7D,95,97,85
6F,6C,70,80,7A,68,77,8A,87,70,6F,64,AB,7B,95,81
85,9C,9F,70,72,85,86,86,8D,68,81,8E,88,6A,87,73
84,83,78,6F,80,68,75,8B,73,7F,6C,89,73,73,8D,72
84,97,96,8A,8A,82,86,74,79,77,78,7D,76,77,67,80
7C,87,7D,85,7D,6C,79,85,8C,80,70,71,63,77,78,5F
6D,75,78,78,91,93,8B,7C,74,80,7F,74,70,79,73,72
78,78,97,9A,8C,96,87,7E,AD,6A,85,89,72,5E,65,6C
78,82,7D,79,90,80,86,7F,77,97,83,80,57,67,7C,8E
8A,75,80,75,90,89,7B,76,66,80,7B,95,7C,69,8C,78
7E,91,71,6E,8E,83,67,66,73,75,7A,86,9B,8B,8E,92
80,68,83,92,85,8A,94,74,79,77,98,63,7F,85,92,7F
83,7E,86,79,8B,94,78,8C,86,6A,81,81,86,78,65,8B
81,92,6D,7B,75,88,87,83,75,7B,8A,93,7F,75,80,70
7C,87,88,81,A0,82,7E,7B,77,77,82,7E,7E,88,78,8D
8B,8B,8F,6A,72,82,88,91,86,85,82,83,7E,8B,6F,8B
78,88,88,A8,7F,72,67,68,80,69,80,71,7B,93,7F,99
8B,95,91,7B,68,84,71,7D,7E,73,87,77,82,7F,85,80
97,8A,83,89,82,8D,82,8E,74,70,95,8D,91,84,6D,7F
67,9E,60,87,81,82,77,8E,80,87,80,65,7F,78,AA,7D
7E,6D,6F,7A,7A,81,8E,7C,7A,79,80,64,8E,82,7B,90
7E,85,80,82,90,66,80,97,7E,92,7A,7A,77,7E,85,78
90,81,82,72,90,73,84,8B,8A,73,72,79,6F,73,82,6D
78,71,80,6D,72,8F,78,6E,87,7A,7D,9F,70,73,90,6C
75,97,82,70,83,73,79,97,7B,7F,7F,88,82,6F,93,88
7A,88,6B,71,81,6C,71,92,89,8B,7E,76,79,75,74,73
8B,89,89,78,7C,7D,74,80,8C,A2,7A,78,78,91,6E,8D
67,7E,9E,65,73,76,9B,7B,81,67,72,95,81,73,80,79
8E,6D,72,7F,74,8D,6E,7F,7C,6B,7C,9D,83,85,79,8A
7B,8D,88,8F,78,9F,64,8D,67,95,7E,75,88,77,84,72
83,7E,8E,80,74,7B,68,7B,82,79,7E,74,80,78,84,8D
98,8F,80,86,90,74,91,7C,86,9B,89,71,6C,79,80,77
8F,74,7F,7F,70,88,88,88,79,89,6D,84,6B,7A,7C,87
84,73,96,77,97,84,75,85,7D,72,62,7A,84,79,8B,73
7D,77,7C,84,82,7E,A1,8A,75,6F,6E,84,6E,87,62,7A
7E,80,77,6E,8A,77,85,85,7A,89,82,72,78,88,7A,73
72,94,92,86,85,7C,94,92,89,7C,76,86,7D,8A,73,8C
7C,7B,81,83,90,7C,79,72,8F,8C,94,7B,8C,90,8B,8A
72,7E,6E,9B,96,92,81,90,79,7C,7D,8E,74,89,7F,6A
8E,81,A2,8E,81,7E,85,7D,66,7F,8B,90,7B,82,67,7E
91,8B,79,7C,85,98,79,6D,7E,74,7B,75,7C,66,7B,89
5C,84,75,7A,81,85,6D,8F,88,70,76,6E,82,7F,7F,7F
7F,6A,87,7C,7E,7C,84,7B,61,66,84,74,69,82,6E,81
8F,9B,78,81,78,87,8E,8B,8F,88,83,64,7D,6E,80,71
7D,87,69,84,75,7F,76,82,80,66,88,99,93,81,62,6F
6F,9B,81,92,69,80,88,82,61,82,6B,82,75,85,73,87
9D,88,81,82,58,78,70,84,99,83,77,88,62,92,61,7F
53,99,87,76,7B,7D,74,8D,84,7B,6D,68,88,49,88,69
5A,65,6F,87,9D,85,81,7A,78,7E,7B,88,78,A3,7B,95
8B,83,80,7F,6B,81,7D,8E,87,6A,95,78,91,9A,6A,8A
6F,8B,8E,7D,81,82,68,7B,67,75,83,91,7E,92,84,6F
8F,83,83,88,77,85,91,73,74,77,6A,80,87,98,70,9F
8A,77,71,90,81,7E,8A,8C,86,83,8A,63,52,85,66,70
6D,80,74,8E,85,7A,7A,86,80,72,83,7D,8A,70,8A,7C
84,82,70,75,6B,7A,81,83,9E,79,93,6A,7B,85,85,87
81,86,78,7E,7F,97,79,8A,62,7B,71,9B,7A,82,77,74
7E,73,7D,7F,78,96,87,67,6D,6F,76,78,88,6C,80,7C
A0,8A,73,74,88,7C,93,78,6C,6D,8D,84,84,7A,7D,88
83,7D,72,7A,8D,74,6F,80,79,83,88,8A,78,7A,7E,85
88,72,8D,63,75,74,84,95,7A,87,6E,86,7D,90,96,73
A1,9B,8A,86,74,8F,91,7D,69,7C,80,75,9D,67,6B,7B
93,85,84,82,67,7A,7B,99,6E,86,6D,82,7C,86,7E,87
82,9C,80,89,5C,8A,6D,7E,76,88,6C,83,8C,81,82,7C
8B,76,88,81,85,76,85,90,82,82,6B,89,6D,82,8F,8F
84,88,87,8A,81,83,86,7E,84,85,8E,94,86,91,7E,84
8C,89,86,82,80,85,72,84,6C,7F,70,61,81,6B,7F,72
8E,7F,93,6A,A3,7A,6D,80,83,80,89,65,7F,7B,99,A3
7F,65,9A,63,6A,75,8D,68,76,7A,84,7B,8D,8B,7B,81
87,66,83,9F,9C,7B,7B,76,83,76,75,77,8E,89,B1,5D
5E,84,70,90,85,6C,63,66,91,78,7E,77,59,88,63,84
74,58,75,8A,A3,79,98,8E,5F,8C,8C,72,7E,7D,5F,60
7D,8A,85,85,8A,72,75,6F,77,85,8F,99,91,88,94,80
90,75,76,82,78,7A,73,82,6D,88,70,79,76,87,87,7E
92,9B,80,89,60,82,72,87,72,9B,83,84,71,60,86,91
8A,4E,77,7D,84,8B,6D,75,75,94,7D,81,7D,75,79,76
85,84,6E,66,76,8C,77,81,79,76,76,95,7E,8D,74,7E
78,80,8E,71,83,7C,7B,8E,78,70,8A,7E,67,7C,85,7C
77,87,8C,75,73,89,65,87,79,90,69,9F,86,80,71,7A
80,75,5E,9C,8A,87,7E,7A,81,85,99,89,88,85,76,6F
70,8B,7F,73,8B,6E,8E,8C,68,82,89,79,70,86,84,71
86,84,88,95,75,79,77,89,92,84,7D,90,9E,94,5C,86
80,9A,9D,96,80,6D,8A,6F,67,83,7D,71,8C,7B,97,7E
8B,6D,7F,9F,6B,82,6B,77,88,8F,69,84,7F,99,89,61
81,85,82,8D,91,83,81,78,78,78,66,66,6A,76,8B,8A
90,6D,95,88,68,83,69,88,7B,74,6C,7C,67,69,95,77
77,7A,76,84,D2,19,92,65,4A,8C,41,11,80,95,AA,63
3E,44,64,77,A2,74,8F,73,7D,73,8B,7B,66,8C,89,85
91,73,6B,84,88,75,7F,75,92,69,89,71,87,8E,80,7C
6A,68,7A,68,72,6B,72,8C,E3,B7,A1,B3,84,73,69,6D
6E,7A,8B,8F,BE,D7,81,7A,6C,92,E1,F3,7F,8A,62,6A
A4,8E,8C,68,7A,C3,A7,D3,65,89,8E,A8,83,81,59,96
71,88,9E,80,80,7A,7E,6B,6A,73,68,8E,81,94,78,72
7D,84,7D,79,8C,80,82,74,85,86,7C,81,8B,83,6D,75
8F,61,77,7A,76,63,86,7C,89,79,8E,77,65,6F,71,77
88,93,70,7D,80,96,79,7A,84,74,90,7F,7E,7C,85,80
6C,80,76,84,75,69,88,80,9B,8B,8B,7D,71,5B,8E,78
75,82,75,83,79,92,90,80,89,8C,71,72,94,77,7C,80
80,82,89,89,8E,5C,77,5B,98,89,74,62,60,7B,82,93
61,74,67,99,87,8A,89,80,73,7D,7E,7D,7D,83,7B,5A
78,80,7D,79,79,61,84,8E,87,95,71,84,8D,7C,81,7D
81,8C,7F,83,75,8C,84,88,7A,64,84,83,7C,72,7A,7A
94,9C,93,88,72,8D,77,9A,87,88,75,76,77,7F,7F,92
69,85,7B,8A,84,8A,86,7E,96,80,80,79,7E,6E,8F,7D
84,7C,7D,51,72,76,6D,8A,6A,78,76,80,7D,95,69,8C
7C,82,95,83,A6,77,74,76,71,78,7B,82,6F,7E,6E,85
78,57,7A,81,74,6C,86,69,78,87,89,52,7C,7B,8F,8A
7C,89,5D,76,77,89,84,97,7B,7E,7B,7B,71,8A,73,85
96,75,89,81,89,78,7B,7A,7D,89,82,78,75,94,7F,8E
86,74,67,88,75,9E,75,85,84,96,88,90,71,6C,6F,87
92,7C,8F,93,72,8A,8B,63,7C,90,8D,7C,75,6B,7C,8D
69,74,87,79,8D,81,63,83,74,6E,6F,81,75,7F,99,7A
91,8F,7B,7C,8F,7A,7F,81,68,83,69,75,92,96,87,9B
83,76,72,79,74,81,9E,82,79,69,78,69,7E,6D,81,80
82,73,8C,73,A2,85,81,72,8C,63,7E,74,7C,86,9A,6D
96,6D,6C,72,7D,93,9E,78,6A,72,82,71,7E,7F,6D,76
72,67,74,7A,8B,6F,8E,8E,8B,86,7C,79,88,8B,8E,78
71,83,84,87,86,8B,72,90,7F,73,70,9D,67,73,6E,80
71,87,7A,70,7E,80,5E,6E,65,73,91,87,85,85,84,8C
85,81,8C,64,A3,87,91,85,97,7A,7E,7F,80,A2,84,8E
80,7F,89,9C,82,8A,89,72,89,7E,8B,8A,7B,97,75,87
7B,65,85,73,81,85,90,99,7E,79,7F,84,6D,73,76,84
95,97,82,8C,8F,86,91,7A,88,83,82,67,84,92,80,79
80,86,77,7D,9D,7E,8C,92,82,6D,90,8A,78,74,8B,84
84,7D,77,4F,8C,73,89,8C,86,83,68,86,71,8C,7D,9B
73,7E,8E,72,72,74,6C,6D,89,7D,78,73,88,7B,87,7E
6B,84,8A,96,71,81,79,80,7C,89,81,93,A9,9E,69,8A
7C,89,87,A5,5E,6E,95,97,8B,AA,78,7C,81,BE,7D,7B
75,7F,83,9A,88,87,99,84,93,75,77,73,85,83,6E,89
7C,82,87,84,85,7C,7D,91,81,7B,74,8A,74,80,78,67
84,73,80,6D,84,80,74,A4,62,7E,7A,88,82,8F,87,88
62,89,7F,6E,81,87,7C,8D,6F,76,7B,68,82,6B,63,72
89,86,85,7D,6A,7A,7E,83,6F,8A,80,84,89,7A,7F,8F
73,99,8A,83,81,7E,76,87,7D,79,77,7B,91,7C,75,81
93,87,7A,6C,85,61,77,88,62,88,6A,8F,99,92,7E,7E
65,80,94,7B,7B,79,7F,7B,7A,86,7A,7E,74,95,9A,6E
6D,68,72,81,88,6B,97,7D,91,7A,80,7A,85,70,82,79
8C,9E,6C,75,63,4E,7A,81,82,92,84,94,93,79,9E,82
A9,8C,77,61,85,6D,95,7A,79,93,90,6F,84,7D,83,80
85,78,95,A0,86,78,6F,7F,79,6D,83,68,A2,84,89,A1
73,91,86,8B,89,93,76,80,7E,6B,76,7F,69,82,77,8A
79,91,79,80,86,AC,70,7A,7A,6B,93,60,7C,7A,77,8C
7C,7C,8C,85,7E,98,78,89,7B,7E,81,92,6D,7E,93,85
8D,7C,6E,77,83,82,80,7C,7F,74,76,77,75,7A,8A,7F
7F,82,79,96,81,74,77,88,8E,88,65,6E,6C,80,77,71
76,92,8B,90,98,80,7D,90,8B,8A,99,7C,8E,83,8C,8B
7F,79,8D,89,84,90,82,8F,82,95,8D,7E,7A,88,81,8C
64,80,84,73,9A,84,8B,86,8A,81,97,7C,6D,66,70,8C
9E,8C,7F,8A,86,6C,6D,83,8C,A0,78,74,82,94,79,6C
72,74,87,92,7B,6A,76,80,73,82,74,8D,82,81,7C,7B
6F,70,7D,84,60,8B,86,7B,74,8B,87,85,84,96,85,95
98,96,6B,91,88,93,98,87,91,7B,7B,8A,8B,7C,98,7C
63,7D,6B,87,95,84,93,76,98,88,7B,62,79,84,6B,85
7B,78,90,90,88,75,8B,77,83,69,8D,89,88,6C,8C,70
7D,91,85,7D,76,71,6A,65,82,6E,82,8D,86,92,72,8C
89,96,92,7A,69,70,71,84,7D,8A,A1,74,79,8D,78,92
92,68,5E,7F,7A,7B,7F,72,7D,77,81,86,7B,7F,84,81
73,7C,76,6C,7B,80,89,7B,92,92,79,81,84,93,8B,86
8B,8E,79,87,79,4F,6D,7F,8E,7E,99,59,65,65,81,79
7A,6F,6D,8F,69,84,7E,73,7D,80,81,90,7B,8E,87,70
8B,8B,56,81,6F,78,78,64,7A,7E,8F,7A,79,88,60,80
60,65,7B,94,81,80,86,77,87,74,7F,8F,8D,94,8F,88
72,79,6F,79,9B,7B,6E,80,79,7A,8F,78,7C,8A,7B,7F
6B,77,79,80,73,81,82,8A,82,82,67,7B,8F,7D,89,7A
65,7A,7B,84,83,74,6E,73,7A,7A,79,7C,6E,93,9B,78
9A,7F,80,88,76,84,6B,75,74,8E,79,6D,7B,85,6A,93
72,63,82,88,75,93,89,98,6F,A4,86,8E,7D,6C,69,89
75,78,77,8F,78,88,6A,70,87,99,86,91,80,92,81,78
85,57,7B,73,8A,6D,83,7B,7D,9A,7F,85,5D,7E,7C,7B
87,7C,6A,7F,8A,6B,90,5D,75,6F,74,7F,94,85,8B,89
7A,7D,A1,76,90,82,86,7C,8A,85,93,6F,97,82,8B,85
8E,65,85,85,79,8C,93,83,86,81,8E,79,6F,7C,62,8E
9B,76,70,7F,78,87,8F,6F,8C,6B,79,78,75,76,95,7A
7D,6F,7A,75,7C,7E,79,85,95,75,7E,6B,7D,88,84,88
6C,8E,94,86,7F,88,7C,6E,99,79,7C,97,83,89,8F,7F
85,8F,7A,8C,6A,9B,70,7E,83,6B,8B,8A,7B,74,6C,76
79,6D,8D,6E,89,88,88,83,82,83,70,85,69,74,85,6F
8B,7F,65,7C,8B,84,6C,95,67,8F,7C,7F,84,79,95,84
86,7F,81,7F,72,7D,8A,86,73,8A,75,89,8B,71,91,6A
94,72,9E,7B,7D,79,6C,76,79,8C,9A,6C,9A,68,89,91
8B,7E,82,7D,85,9D,52,7A,71,8C,79,84,76,88,92,7A
74,7D,81,8F,7C,72,73,84,86,75,74,8F,7B,7C,84,83
79,7D,66,7A,6E,87,A2,83,6F,87,52,72,84,8A,83,81
8A,71,71,88,83,8D,92,78,74,75,8C,70,7D,70,86,7A
7A,7D,7F,72,8B,83,85,89,83,84,75,91,7D,87,78,7D
83,88,7D,A0,8F,82,84,99,7E,9B,79,6B,7D,90,99,8B
85,7F,6E,86,69,6F,78,83,92,8A,9C,7E,5F,7E,69,8C
64,A0,75,6D,8B,72,75,93,7D,82,7A,75,82,6F,5E,80
65,81,73,73,96,5F,95,72,8F,7B,8F,6B,77,7B,7A,84
86,85,91,7C,73,69,84,79,80,6F,71,6E,85,84,94,7B
9B,88,7D,7D,70,76,94,80,79,7F,72,7F,8E,75,6A,69
5F,88,80,95,7C,77,5D,7C,7E,78,81,6A,79,77,7C,82
75,8F,97,8B,7E,79,69,87,6D,6E,71,75,8F,7C,8E,77
77,84,71,70,7F,70,80,90,97,87,8C,65,6C,75,7E,90
92,83,7E,67,77,8A,88,86,79,91,82,89,7C,71,6A,71
